s PU1 PA1 PU2 PA2
1.6603 0.0000 0.0000 0.0086 0.0000
1.6619 0.0000 0.0000 0.0083 0.0000
1.6634 0.0000 0.0000 0.0081 0.0000
1.6650 0.0000 0.0000 0.0079 0.0000
1.6665 0.0000 0.0000 0.0077 0.0000
1.6681 0.0000 0.0000 0.0075 0.0000
1.6696 0.0000 0.0000 0.0073 0.0000
1.6712 0.0000 0.0000 0.0072 0.0000
1.6727 0.0000 0.0000 0.0070 0.0000
1.6743 0.0000 0.0000 0.0068 0.0000
1.6758 0.0000 0.0000 0.0066 0.0000
1.6774 0.0000 0.0000 0.0064 0.0000
1.6789 0.0000 0.0000 0.0063 0.0000
1.6805 0.0000 0.0000 0.0061 0.0000
1.6820 0.0000 0.0000 0.0060 0.0000
1.6836 0.0000 0.0000 0.0058 0.0000
1.6851 0.0000 0.0000 0.0056 0.0000
1.6867 0.0000 0.0000 0.0055 0.0000
1.6882 0.0000 0.0000 0.0054 0.0000
1.6898 0.0000 0.0000 0.0052 0.0000
1.6913 0.0000 0.0000 0.0051 0.0000
1.6929 0.0000 0.0000 0.0049 0.0000
1.6944 0.0000 0.0000 0.0048 0.0000
1.6960 0.0000 0.0000 0.0047 0.0000
1.6975 0.0000 0.0000 0.0046 0.0000
1.6991 0.0000 0.0000 0.0044 0.0000
1.7007 0.0000 0.0000 0.0043 0.0000
1.7022 0.0000 0.0000 0.0042 0.0000
1.7038 0.0000 0.0000 0.0041 0.0000
1.7053 0.0000 0.0000 0.0040 0.0000
1.7069 0.0000 0.0000 0.0039 0.0000
1.7084 0.0000 0.0000 0.0038 0.0000
1.7100 0.0000 0.0000 0.0037 0.0000
1.7115 0.0000 0.0000 0.0036 0.0000
1.7131 0.0000 0.0000 0.0035 0.0000
1.7146 0.0000 0.0000 0.0034 0.0000
1.7162 0.0000 0.0000 0.0033 0.0000
1.7177 0.0000 0.0000 0.0032 0.0000
1.7193 0.0000 0.0000 0.0031 0.0000
1.7208 0.0000 0.0000 0.0030 0.0000
1.7224 0.0000 0.0000 0.0029 0.0000
1.7239 0.0000 0.0000 0.0029 0.0000
1.7255 0.0000 0.0000 0.0028 0.0000
1.7270 0.0000 0.0000 0.0027 0.0000
1.7286 0.0000 0.0000 0.0026 0.0000
1.7301 0.0000 0.0000 0.0025 0.0000
1.7317 0.0000 0.0000 0.0025 0.0000
1.7332 0.0000 0.0000 0.0024 0.0000
1.7348 0.0000 0.0000 0.0023 0.0000
1.7363 0.0000 0.0000 0.0023 0.0000
1.7379 0.0000 0.0000 0.0022 0.0000
1.7394 0.0000 0.0000 0.0021 0.0000
1.7410 0.0000 0.0000 0.0021 0.0000
1.7425 0.0000 0.0000 0.0020 0.0000
1.7441 0.0000 0.0000 0.0020 0.0000
1.7456 0.0000 0.0000 0.0019 0.0000
1.7472 0.0000 0.0000 0.0019 0.0000
1.7487 0.0000 0.0000 0.0018 0.0000
1.7503 0.0000 0.0000 0.0018 0.0000
1.7518 0.0000 0.0000 0.0017 0.0000
1.7534 0.0000 0.0000 0.0017 0.0000
1.7549 0.0000 0.0000 0.0016 0.0000
1.7565 0.0000 0.0000 0.0016 0.0000
1.7580 0.0000 0.0000 0.0015 0.0000
1.7596 0.0000 0.0000 0.0015 0.0000
1.7611 0.0000 0.0000 0.0014 0.0000
1.7627 0.0000 0.0000 0.0014 0.0000
1.7642 0.0000 0.0000 0.0013 0.0000
1.7658 0.0000 0.0000 0.0013 0.0000
1.7673 0.0000 0.0000 0.0013 0.0000
1.7689 0.0000 0.0000 0.0012 0.0000
1.7704 0.0000 0.0000 0.0012 0.0000
1.7720 0.0000 0.0000 0.0012 0.0000
1.7735 0.0000 0.0000 0.0011 0.0000
1.7751 0.0000 0.0000 0.0011 0.0000
1.7766 0.0000 0.0000 0.0011 0.0000
1.7782 0.0000 0.0000 0.0010 0.0000
1.7797 0.0000 0.0000 0.0010 0.0000
1.7813 0.0000 0.0000 0.0010 0.0000
1.7828 0.0000 0.0000 0.0009 0.0000
1.7844 0.0000 0.0000 0.0009 0.0000
1.7859 0.0000 0.0000 0.0009 0.0000
1.7875 0.0000 0.0000 0.0009 0.0000
1.7890 0.0000 0.0000 0.0008 0.0000
1.7906 0.0000 0.0000 0.0008 0.0000
1.7921 0.0000 0.0000 0.0008 0.0000
1.7937 0.0000 0.0000 0.0008 0.0000
1.7952 0.0000 0.0000 0.0007 0.0000
1.7968 0.0000 0.0000 0.0007 0.0000
1.7983 0.0000 0.0000 0.0007 0.0000
1.7999 0.0000 0.0000 0.0007 0.0000
1.8015 0.0000 0.0000 0.0006 0.0000
1.8030 0.0000 0.0000 0.0006 0.0000
1.8046 0.0000 0.0000 0.0006 0.0000
1.8061 0.0000 0.0000 0.0006 0.0000
1.8077 0.0000 0.0000 0.0006 0.0000
1.8092 0.0000 0.0000 0.0006 0.0000
1.8108 0.0000 0.0000 0.0005 0.0000
1.8123 0.0000 0.0000 0.0005 0.0000
1.8139 0.0000 0.0000 0.0005 0.0000
1.8154 0.0000 0.0000 0.0005 0.0000
1.8170 0.0000 0.0000 0.0005 0.0000
1.8185 0.0000 0.0000 0.0005 0.0000
1.8201 0.0000 0.0000 0.0004 0.0000
1.8216 0.0000 0.0000 0.0004 0.0000
1.8232 0.0000 0.0000 0.0004 0.0000
1.8247 0.0000 0.0000 0.0004 0.0000
1.8263 0.0000 0.0000 0.0004 0.0000
1.8278 0.0000 0.0000 0.0004 0.0000
1.8294 0.0000 0.0000 0.0004 0.0000
1.8309 0.0000 0.0000 0.0004 0.0000
1.8325 0.0000 0.0000 0.0003 0.0000
1.8340 0.0000 0.0000 0.0003 0.0000
1.8356 0.0000 0.0000 0.0003 0.0000
1.8371 0.0000 0.0000 0.0003 0.0000
1.8387 0.0000 0.0000 0.0003 0.0000
1.8402 0.0000 0.0000 0.0003 0.0000
1.8418 0.0000 0.0000 0.0003 0.0000
1.8433 0.0000 0.0000 0.0003 0.0000
1.8449 0.0000 0.0000 0.0003 0.0000
1.8464 0.0000 0.0000 0.0003 0.0000
1.8480 0.0000 0.0000 0.0002 0.0000
1.8495 0.0000 0.0000 0.0002 0.0000
1.8511 0.0000 0.0000 0.0002 0.0000
1.8526 0.0000 0.0000 0.0002 0.0000
1.8542 0.0000 0.0000 0.0002 0.0000
1.8557 0.0000 0.0000 0.0002 0.0000
1.8573 0.0000 0.0000 0.0002 0.0000
1.8588 0.0000 0.0000 0.0002 0.0000
1.8604 0.0000 0.0000 0.0002 0.0000
1.8619 0.0000 0.0000 0.0002 0.0000
1.8635 0.0000 0.0000 0.0002 0.0000
1.8650 0.0000 0.0000 0.0002 0.0000
1.8666 0.0000 0.0000 0.0002 0.0000
1.8681 0.0000 0.0000 0.0002 0.0000
1.8697 0.0000 0.0000 0.0002 0.0000
1.8712 0.0000 0.0000 0.0002 0.0000
1.8728 0.0000 0.0000 0.0001 0.0000
1.8743 0.0000 0.0000 0.0001 0.0000
1.8759 0.0000 0.0000 0.0001 0.0000
1.8774 0.0000 0.0000 0.0001 0.0000
1.8790 0.0000 0.0000 0.0001 0.0000
1.8805 0.0000 0.0000 0.0001 0.0000
1.8821 0.0000 0.0000 0.0001 0.0000
1.8836 0.0000 0.0000 0.0001 0.0000
1.8852 0.0000 0.0000 0.0001 0.0000
1.8867 0.0000 0.0000 0.0001 0.0000
1.8883 0.0000 0.0000 0.0001 0.0000
1.8898 0.0000 0.0000 0.0001 0.0000
1.8914 0.0000 0.0000 0.0001 0.0000
1.8929 0.0000 0.0000 0.0001 0.0000
1.8945 0.0000 0.0000 0.0001 0.0000
1.8960 0.0000 0.0000 0.0001 0.0000
1.8976 0.0000 0.0000 0.0001 0.0000
1.8991 0.0000 0.0000 0.0001 0.0000
1.9007 0.0000 0.0000 0.0001 0.0000
1.9023 0.0000 0.0000 0.0001 0.0000
1.9038 0.0000 0.0000 0.0001 0.0000
1.9054 0.0000 0.0000 0.0001 0.0000
1.9069 0.0000 0.0000 0.0001 0.0000
1.9085 0.0000 0.0000 0.0001 0.0000
1.9100 0.0000 0.0000 0.0001 0.0000
1.9116 0.0000 0.0000 0.0001 0.0000
1.9131 0.0000 0.0000 0.0001 0.0000
1.9147 0.0000 0.0000 0.0001 0.0000
1.9162 0.0000 0.0000 0.0001 0.0000
1.9178 0.0000 0.0000 0.0001 0.0000
1.9193 0.0000 0.0000 0.0001 0.0000
1.9209 0.0000 0.0000 0.0000 0.0000
1.9224 0.0000 0.0000 0.0000 0.0000
1.9240 0.0000 0.0000 0.0000 0.0000
1.9255 0.0000 0.0000 0.0000 0.0000
1.9271 0.0000 0.0000 0.0000 0.0000
1.9286 0.0000 0.0000 0.0000 0.0000
1.9302 0.0000 0.0000 0.0000 0.0000
1.9317 0.0000 0.0000 0.0000 0.0000
1.9333 0.0000 0.0000 0.0000 0.0000
1.9348 0.0000 0.0000 0.0000 0.0000
1.9364 0.0000 0.0000 0.0000 0.0000
1.9379 0.0000 0.0000 0.0000 0.0000
1.9395 0.0000 0.0000 0.0000 0.0000
1.9410 0.0000 0.0000 0.0000 0.0000
1.9426 0.0000 0.0000 0.0000 0.0000
1.9441 0.0000 0.0000 0.0000 0.0000
1.9457 0.0000 0.0000 0.0000 0.0000
1.9472 0.0000 0.0000 0.0000 0.0000
1.9488 0.0000 0.0000 0.0000 0.0000
1.9503 0.0000 0.0000 0.0000 0.0000
1.9519 0.0000 0.0000 0.0000 0.0000
1.9534 0.0000 0.0000 0.0000 0.0000
1.9550 0.0000 0.0000 0.0000 0.0000
1.9565 0.0000 0.0000 0.0000 0.0000
1.9581 0.0000 0.0000 0.0000 0.0000
1.9596 0.0000 0.0000 0.0000 0.0000
1.9612 0.0000 0.0000 0.0000 0.0000
1.9627 0.0000 0.0000 0.0000 0.0000
1.9643 0.0000 0.0000 0.0000 0.0000
1.9658 0.0000 0.0000 0.0000 0.0000
1.9674 0.0000 0.0000 0.0000 0.0000
1.9689 0.0000 0.0000 0.0000 0.0000
1.9705 0.0000 0.0000 0.0000 0.0000
1.9720 0.0000 0.0000 0.0000 0.0000
1.9736 0.0000 0.0000 0.0000 0.0000
1.9751 0.0000 0.0000 0.0000 0.0000
1.9767 0.0000 0.0000 0.0000 0.0000
1.9782 0.0000 0.0000 0.0000 0.0000
1.9798 0.0000 0.0000 0.0000 0.0000
1.9813 0.0000 0.0000 0.0000 0.0000
1.9829 0.0000 0.0000 0.0000 0.0000
1.9844 0.0000 0.0000 0.0000 0.0000
1.9860 0.0000 0.0000 0.0000 0.0000
1.9875 0.0000 0.0000 0.0000 0.0000
1.9891 0.0000 0.0000 0.0000 0.0000
1.9906 0.0000 0.0000 0.0000 0.0000
1.9922 0.0000 0.0000 0.0000 0.0000
1.9937 0.0000 0.0000 0.0000 0.0000
1.9953 0.0000 0.0000 0.0000 0.0000
1.9968 0.0000 0.0000 0.0000 0.0000
1.9984 0.0000 0.0000 0.0000 0.0000
1.9999 0.0000 0.0000 0.0000 0.0000
2.0015 0.0000 0.0000 0.0000 0.0000
2.0031 0.0000 0.0000 0.0000 0.0000
2.0046 0.0000 0.0000 0.0000 0.0000
2.0062 0.0000 0.0000 0.0000 0.0000
2.0077 0.0000 0.0000 0.0000 0.0000
2.0093 0.0000 0.0000 0.0000 0.0000
2.0108 0.0000 0.0000 0.0000 0.0000
2.0124 0.0000 0.0000 0.0000 0.0000
2.0139 0.0000 0.0000 0.0000 0.0000
2.0155 0.0000 0.0000 0.0000 0.0000
2.0170 0.0000 0.0000 0.0000 0.0000
2.0186 0.0000 0.0000 0.0000 0.0000
2.0201 0.0000 0.0000 0.0000 0.0000
2.0217 0.0000 0.0000 0.0000 0.0000
2.0232 0.0000 0.0000 0.0000 0.0000
2.0248 0.0000 0.0000 0.0000 0.0000
2.0263 0.0000 0.0000 0.0000 0.0000
2.0279 0.0000 0.0000 0.0000 0.0000
2.0294 0.0000 0.0000 0.0000 0.0000
2.0310 0.0000 0.0000 0.0000 0.0000
2.0325 0.0000 0.0000 0.0000 0.0000
2.0341 0.0000 0.0000 0.0000 0.0000
2.0356 0.0000 0.0000 0.0000 0.0000
2.0372 0.0000 0.0000 0.0000 0.0000
2.0387 0.0000 0.0000 0.0000 0.0000
2.0403 0.0000 0.0000 0.0000 0.0000
2.0418 0.0000 0.0000 0.0000 0.0000
2.0434 0.0000 0.0000 0.0000 0.0000
2.0449 0.0000 0.0000 0.0000 0.0000
2.0465 0.0000 0.0000 0.0000 0.0000
2.0480 0.0000 0.0000 0.0000 0.0000
2.0496 0.0000 0.0000 0.0000 0.0000
2.0511 0.0000 0.0000 0.0000 0.0000
2.0527 0.0000 0.0000 0.0000 0.0000
2.0542 0.0000 0.0000 0.0000 0.0000
2.0558 0.0000 0.0000 0.0000 0.0000
2.0573 0.0000 0.0000 0.0000 0.0000
2.0589 0.0000 0.0000 0.0000 0.0000
2.0604 0.0000 0.0000 0.0000 0.0000
2.0620 0.0000 0.0000 0.0000 0.0000
2.0635 0.0000 0.0000 0.0000 0.0000
2.0651 0.0000 0.0000 0.0000 0.0000
2.0666 0.0000 0.0000 0.0000 0.0000
2.0682 0.0000 0.0000 0.0000 0.0000
2.0697 0.0000 0.0000 0.0000 0.0000
2.0713 0.0000 0.0000 0.0000 0.0000
2.0728 0.0000 0.0000 0.0000 0.0000
2.0744 0.0000 0.0000 0.0000 0.0000
2.0759 0.0000 0.0000 0.0000 0.0000
2.0775 0.0000 0.0000 0.0000 0.0000
2.0790 0.0000 0.0000 0.0000 0.0000
2.0806 0.0000 0.0000 0.0000 0.0000
2.0821 0.0000 0.0000 0.0000 0.0000
2.0837 0.0000 0.0000 0.0000 0.0000
2.0852 0.0000 0.0000 0.0000 0.0000
2.0868 0.0000 0.0000 0.0000 0.0000
2.0883 0.0000 0.0000 0.0000 0.0000
2.0899 0.0000 0.0000 0.0000 0.0000
2.0914 0.0000 0.0000 0.0000 0.0000
2.0930 0.0000 0.0000 0.0000 0.0000
2.0945 0.0000 0.0000 0.0000 0.0000
2.0961 0.0000 0.0000 0.0000 0.0000
2.0976 0.0000 0.0000 0.0000 0.0000
2.0992 0.0000 0.0000 0.0000 0.0000
2.1008 0.0000 0.0000 0.0000 0.0000
2.1023 0.0000 0.0000 0.0000 0.0000
2.1039 0.0000 0.0000 0.0000 0.0000
2.1054 0.0000 0.0000 0.0000 0.0000
2.1070 0.0000 0.0000 0.0000 0.0000
2.1085 0.0000 0.0000 0.0000 0.0000
2.1101 0.0000 0.0000 0.0000 0.0000
2.1116 0.0000 0.0000 0.0000 0.0000
2.1132 0.0000 0.0000 0.0000 0.0000
2.1147 0.0000 0.0000 0.0000 0.0000
2.1163 0.0000 0.0000 0.0000 0.0000
2.1178 0.0000 0.0000 0.0000 0.0000
2.1194 0.0000 0.0000 0.0000 0.0000
2.1209 0.0000 0.0000 0.0000 0.0000
2.1225 0.0000 0.0000 0.0000 0.0000
2.1240 0.0000 0.0000 0.0000 0.0000
2.1256 0.0000 0.0000 0.0000 0.0000
2.1271 0.0000 0.0000 0.0000 0.0000
2.1287 0.0000 0.0000 0.0000 0.0000
2.1302 0.0000 0.0000 0.0000 0.0000
2.1318 0.0000 0.0000 0.0000 0.0000
2.1333 0.0000 0.0000 0.0000 0.0000
2.1349 0.0000 0.0000 0.0000 0.0000
2.1364 0.0000 0.0000 0.0000 0.0000
2.1380 0.0000 0.0000 0.0000 0.0000
2.1395 0.0000 0.0000 0.0000 0.0000
2.1411 0.0000 0.0000 0.0000 0.0000
2.1426 0.0000 0.0000 0.0000 0.0000
2.1442 0.0000 0.0000 0.0000 0.0000
2.1457 0.0000 0.0000 0.0000 0.0000
2.1473 0.0000 0.0000 0.0000 0.0000
2.1488 0.0000 0.0000 0.0000 0.0000
2.1504 0.0000 0.0000 0.0000 0.0000
2.1519 0.0000 0.0000 0.0000 0.0000
2.1535 0.0000 0.0000 0.0000 0.0000
2.1550 0.0000 0.0000 0.0000 0.0000
2.1566 0.0000 0.0000 0.0000 0.0000
2.1581 0.0000 0.0000 0.0000 0.0000
2.1597 0.0000 0.0000 0.0000 0.0000
2.1612 0.0000 0.0000 0.0000 0.0000
2.1628 0.0000 0.0000 0.0000 0.0000
2.1643 0.0000 0.0000 0.0000 0.0000
2.1659 0.0000 0.0000 0.0000 0.0000
2.1674 0.0000 0.0000 0.0000 0.0000
2.1690 0.0000 0.0000 0.0000 0.0000
2.1705 0.0000 0.0000 0.0000 0.0000
2.1721 0.0000 0.0000 0.0000 0.0000
2.1736 0.0000 0.0000 0.0000 0.0000
2.1752 0.0000 0.0000 0.0000 0.0000
2.1767 0.0000 0.0000 0.0000 0.0000
2.1783 0.0000 0.0000 0.0000 0.0000
2.1798 0.0000 0.0000 0.0000 0.0000
2.1814 0.0000 0.0000 0.0000 0.0000
2.1829 0.0000 0.0000 0.0000 0.0000
2.1845 0.0000 0.0000 0.0000 0.0000
2.1860 0.0000 0.0000 0.0000 0.0000
2.1876 0.0000 0.0000 0.0000 0.0000
2.1891 0.0000 0.0000 0.0000 0.0000
2.1907 0.0000 0.0000 0.0000 0.0000
2.1922 0.0000 0.0000 0.0000 0.0000
2.1938 0.0000 0.0000 0.0000 0.0000
2.1953 0.0000 0.0000 0.0000 0.0000
2.1969 0.0000 0.0000 0.0000 0.0000
2.1984 0.0000 0.0000 0.0000 0.0000
2.2000 0.0000 0.0000 0.0000 0.0000
