T1 FAR1 FRR1 T2 FAR2 FRR2
0.25487744 0.61822301 0.00000278 0.31505753 0.68150185 0.00030773
0.25602801 0.61529494 0.00000291 0.31655828 0.67852032 0.00031633
0.25717859 0.61236028 0.00000304 0.31805903 0.67552725 0.00032517
0.25832916 0.60941919 0.00000318 0.31955978 0.67252280 0.00033423
0.25947974 0.60647183 0.00000333 0.32106053 0.66950713 0.00034352
0.26063032 0.60351835 0.00000348 0.32256128 0.66648041 0.00035306
0.26178089 0.60055892 0.00000364 0.32406203 0.66344282 0.00036284
0.26293147 0.59759370 0.00000381 0.32556278 0.66039453 0.00037287
0.26408204 0.59462285 0.00000399 0.32706353 0.65733570 0.00038316
0.26523262 0.59164655 0.00000417 0.32856428 0.65426653 0.00039371
0.26638319 0.58866494 0.00000436 0.33006503 0.65118718 0.00040453
0.26753377 0.58567821 0.00000456 0.33156578 0.64809784 0.00041563
0.26868434 0.58268651 0.00000476 0.33306653 0.64499870 0.00042701
0.26983492 0.57969002 0.00000498 0.33456728 0.64188993 0.00043867
0.27098549 0.57668891 0.00000521 0.33606803 0.63877172 0.00045064
0.27213607 0.57368334 0.00000544 0.33756878 0.63564427 0.00046290
0.27328664 0.57067348 0.00000569 0.33906953 0.63250776 0.00047547
0.27443722 0.56765950 0.00000594 0.34057029 0.62936239 0.00048836
0.27558779 0.56464159 0.00000621 0.34207104 0.62620834 0.00050157
0.27673837 0.56161991 0.00000649 0.34357179 0.62304582 0.00051511
0.27788894 0.55859462 0.00000678 0.34507254 0.61987503 0.00052899
0.27903952 0.55556592 0.00000708 0.34657329 0.61669615 0.00054321
0.28019010 0.55253397 0.00000740 0.34807404 0.61350940 0.00055779
0.28134067 0.54949894 0.00000773 0.34957479 0.61031498 0.00057273
0.28249125 0.54646102 0.00000807 0.35107554 0.60711308 0.00058803
0.28364182 0.54342038 0.00000843 0.35257629 0.60390393 0.00060372
0.28479240 0.54037719 0.00000880 0.35407704 0.60068771 0.00061979
0.28594297 0.53733164 0.00000919 0.35557779 0.59746465 0.00063625
0.28709355 0.53428389 0.00000959 0.35707854 0.59423495 0.00065312
0.28824412 0.53123413 0.00001001 0.35857929 0.59099882 0.00067039
0.28939470 0.52818254 0.00001045 0.36008004 0.58775647 0.00068809
0.29054527 0.52512930 0.00001091 0.36158079 0.58450813 0.00070622
0.29169585 0.52207457 0.00001138 0.36308154 0.58125400 0.00072479
0.29284642 0.51901855 0.00001188 0.36458229 0.57799430 0.00074381
0.29399700 0.51596141 0.00001240 0.36608304 0.57472925 0.00076328
0.29514757 0.51290334 0.00001293 0.36758379 0.57145906 0.00078323
0.29629815 0.50984450 0.00001349 0.36908454 0.56818396 0.00080365
0.29744872 0.50678508 0.00001408 0.37058529 0.56490417 0.00082457
0.29859930 0.50372527 0.00001468 0.37208604 0.56161991 0.00084598
0.29974987 0.50066524 0.00001531 0.37358679 0.55833139 0.00086790
0.30090045 0.49760516 0.00001597 0.37508754 0.55503885 0.00089035
0.30205103 0.49454523 0.00001665 0.37658829 0.55174251 0.00091333
0.30320160 0.49148562 0.00001737 0.37808904 0.54844260 0.00093685
0.30435218 0.48842651 0.00001811 0.37958979 0.54513933 0.00096092
0.30550275 0.48536808 0.00001888 0.38109055 0.54183294 0.00098557
0.30665333 0.48231051 0.00001968 0.38259130 0.53852365 0.00101079
0.30780390 0.47925398 0.00002051 0.38409205 0.53521169 0.00103660
0.30895448 0.47619867 0.00002138 0.38559280 0.53189729 0.00106302
0.31010505 0.47314476 0.00002228 0.38709355 0.52858067 0.00109005
0.31125563 0.47009243 0.00002322 0.38859430 0.52526208 0.00111772
0.31240620 0.46704185 0.00002419 0.39009505 0.52194173 0.00114602
0.31355678 0.46399321 0.00002521 0.39159580 0.51861985 0.00117498
0.31470735 0.46094668 0.00002626 0.39309655 0.51529669 0.00120460
0.31585793 0.45790244 0.00002736 0.39459730 0.51197246 0.00123491
0.31700850 0.45486067 0.00002850 0.39609805 0.50864740 0.00126592
0.31815908 0.45182155 0.00002968 0.39759880 0.50532173 0.00129764
0.31930965 0.44878524 0.00003091 0.39909955 0.50199570 0.00133008
0.32046023 0.44575193 0.00003219 0.40060030 0.49866953 0.00136326
0.32161081 0.44272179 0.00003352 0.40210105 0.49534345 0.00139720
0.32276138 0.43969500 0.00003490 0.40360180 0.49201770 0.00143190
0.32391196 0.43667173 0.00003633 0.40510255 0.48869250 0.00146739
0.32506253 0.43365216 0.00003782 0.40660330 0.48536808 0.00150369
0.32621311 0.43063645 0.00003937 0.40810405 0.48204468 0.00154079
0.32736368 0.42762478 0.00004097 0.40960480 0.47872253 0.00157874
0.32851426 0.42461733 0.00004264 0.41110555 0.47540186 0.00161753
0.32966483 0.42161425 0.00004437 0.41260630 0.47208289 0.00165719
0.33081541 0.41861573 0.00004617 0.41410705 0.46876587 0.00169773
0.33196598 0.41562193 0.00004804 0.41560780 0.46545101 0.00173918
0.33311656 0.41263302 0.00004998 0.41710855 0.46213854 0.00178154
0.33426713 0.40964916 0.00005199 0.41860930 0.45882870 0.00182484
0.33541771 0.40667053 0.00005408 0.42011006 0.45552171 0.00186909
0.33656828 0.40369729 0.00005625 0.42161081 0.45221780 0.00191432
0.33771886 0.40072960 0.00005850 0.42311156 0.44891719 0.00196054
0.33886943 0.39776764 0.00006083 0.42461231 0.44562012 0.00200777
0.34002001 0.39481155 0.00006325 0.42611306 0.44232680 0.00205603
0.34117059 0.39186151 0.00006576 0.42761381 0.43903746 0.00210534
0.34232116 0.38891767 0.00006837 0.42911456 0.43575233 0.00215573
0.34347174 0.38598020 0.00007107 0.43061531 0.43247163 0.00220720
0.34462231 0.38304925 0.00007388 0.43211606 0.42919557 0.00225978
0.34577289 0.38012497 0.00007678 0.43361681 0.42592439 0.00231350
0.34692346 0.37720754 0.00007980 0.43511756 0.42265829 0.00236837
0.34807404 0.37429710 0.00008293 0.43661831 0.41939750 0.00242442
0.34922461 0.37139380 0.00008617 0.43811906 0.41614224 0.00248166
0.35037519 0.36849780 0.00008953 0.43961981 0.41289272 0.00254012
0.35152576 0.36560926 0.00009301 0.44112056 0.40964916 0.00259983
0.35267634 0.36272831 0.00009662 0.44262131 0.40641177 0.00266080
0.35382691 0.35985512 0.00010036 0.44412206 0.40318077 0.00272306
0.35497749 0.35698982 0.00010424 0.44562281 0.39995636 0.00278663
0.35612806 0.35413256 0.00010825 0.44712356 0.39673876 0.00285153
0.35727864 0.35128350 0.00011242 0.44862431 0.39352817 0.00291780
0.35842921 0.34844276 0.00011673 0.45012506 0.39032481 0.00298545
0.35957979 0.34561051 0.00012120 0.45162581 0.38712888 0.00305452
0.36073037 0.34278687 0.00012582 0.45312656 0.38394057 0.00312502
0.36188094 0.33997198 0.00013061 0.45462731 0.38076011 0.00319697
0.36303152 0.33716599 0.00013558 0.45612806 0.37758768 0.00327042
0.36418209 0.33436902 0.00014072 0.45762881 0.37442349 0.00334538
0.36533267 0.33158122 0.00014604 0.45912956 0.37126774 0.00342189
0.36648324 0.32880272 0.00015155 0.46063032 0.36812061 0.00349996
0.36763382 0.32603365 0.00015725 0.46213107 0.36498231 0.00357962
0.36878439 0.32327414 0.00016316 0.46363182 0.36185303 0.00366091
0.36993497 0.32052432 0.00016927 0.46513257 0.35873296 0.00374386
0.37108554 0.31778432 0.00017559 0.46663332 0.35562229 0.00382848
0.37223612 0.31505426 0.00018214 0.46813407 0.35252121 0.00391482
0.37338669 0.31233426 0.00018891 0.46963482 0.34942989 0.00400289
0.37453727 0.30962445 0.00019592 0.47113557 0.34634853 0.00409274
0.37568784 0.30692495 0.00020317 0.47263632 0.34327731 0.00418438
0.37683842 0.30423588 0.00021067 0.47413707 0.34021640 0.00427786
0.37798899 0.30155736 0.00021843 0.47563782 0.33716599 0.00437320
0.37913957 0.29888949 0.00022645 0.47713857 0.33412624 0.00447043
0.38029015 0.29623240 0.00023475 0.47863932 0.33109734 0.00456959
0.38144072 0.29358620 0.00024333 0.48014007 0.32807944 0.00467071
0.38259130 0.29095099 0.00025220 0.48164082 0.32507273 0.00477382
0.38374187 0.28832689 0.00026138 0.48314157 0.32207737 0.00487896
0.38489245 0.28571401 0.00027086 0.48464232 0.31909352 0.00498615
0.38604302 0.28311244 0.00028067 0.48614307 0.31612135 0.00509544
0.38719360 0.28052229 0.00029080 0.48764382 0.31316101 0.00520685
0.38834417 0.27794367 0.00030127 0.48914457 0.31021267 0.00532043
0.38949475 0.27537667 0.00031210 0.49064532 0.30727647 0.00543620
0.39064532 0.27282139 0.00032328 0.49214607 0.30435258 0.00555421
0.39179590 0.27027793 0.00033484 0.49364682 0.30144114 0.00567449
0.39294647 0.26774637 0.00034678 0.49514757 0.29854230 0.00579707
0.39409705 0.26522683 0.00035911 0.49664832 0.29565621 0.00592200
0.39524762 0.26271937 0.00037186 0.49814907 0.29278301 0.00604931
0.39639820 0.26022410 0.00038502 0.49964982 0.28992284 0.00617904
0.39754877 0.25774110 0.00039861 0.50115058 0.28707585 0.00631123
0.39869935 0.25527046 0.00041264 0.50265133 0.28424216 0.00644592
0.39984992 0.25281225 0.00042714 0.50415208 0.28142191 0.00658314
0.40100050 0.25036656 0.00044210 0.50565283 0.27861524 0.00672294
0.40215108 0.24793348 0.00045755 0.50715358 0.27582226 0.00686536
0.40330165 0.24551307 0.00047350 0.50865433 0.27304312 0.00701043
0.40445223 0.24310541 0.00048996 0.51015508 0.27027793 0.00715821
0.40560280 0.24071057 0.00050695 0.51165583 0.26752681 0.00730872
0.40675338 0.23832864 0.00052448 0.51315658 0.26478988 0.00746202
0.40790395 0.23595967 0.00054257 0.51465733 0.26206726 0.00761814
0.40905453 0.23360373 0.00056124 0.51615808 0.25935906 0.00777714
0.41020510 0.23126090 0.00058050 0.51765883 0.25666539 0.00793904
0.41135568 0.22893124 0.00060037 0.51915958 0.25398636 0.00810391
0.41250625 0.22661480 0.00062087 0.52066033 0.25132208 0.00827177
0.41365683 0.22431165 0.00064201 0.52216108 0.24867264 0.00844268
0.41480740 0.22202185 0.00066382 0.52366183 0.24603816 0.00861668
0.41595798 0.21974545 0.00068630 0.52516258 0.24341872 0.00879382
0.41710855 0.21748251 0.00070949 0.52666333 0.24081443 0.00897414
0.41825913 0.21523308 0.00073340 0.52816408 0.23822537 0.00915769
0.41940970 0.21299722 0.00075805 0.52966483 0.23565163 0.00934453
0.42056028 0.21077496 0.00078345 0.53116558 0.23309331 0.00953469
0.42171086 0.20856636 0.00080964 0.53266633 0.23055048 0.00972822
0.42286143 0.20637147 0.00083664 0.53416708 0.22802323 0.00992517
0.42401201 0.20419032 0.00086446 0.53566783 0.22551163 0.01012560
0.42516258 0.20202296 0.00089313 0.53716858 0.22301577 0.01032955
0.42631316 0.19986943 0.00092267 0.53866933 0.22053572 0.01053708
0.42746373 0.19772976 0.00095310 0.54017009 0.21807154 0.01074822
0.42861431 0.19560400 0.00098446 0.54167084 0.21562331 0.01096304
0.42976488 0.19349217 0.00101676 0.54317159 0.21319110 0.01118159
0.43091546 0.19139430 0.00105003 0.54467234 0.21077496 0.01140392
0.43206603 0.18931044 0.00108429 0.54617309 0.20837496 0.01163007
0.43321661 0.18724060 0.00111958 0.54767384 0.20599115 0.01186011
0.43436718 0.18518481 0.00115592 0.54917459 0.20362359 0.01209409
0.43551776 0.18314310 0.00119333 0.55067534 0.20127234 0.01233206
0.43666833 0.18111549 0.00123185 0.55217609 0.19893743 0.01257407
0.43781891 0.17910200 0.00127151 0.55367684 0.19661893 0.01282018
0.43896948 0.17710265 0.00131233 0.55517759 0.19431687 0.01307045
0.44012006 0.17511746 0.00135434 0.55667834 0.19203130 0.01332493
0.44127064 0.17314644 0.00139758 0.55817909 0.18976226 0.01358368
0.44242121 0.17118961 0.00144207 0.55967984 0.18750978 0.01384676
0.44357179 0.16924698 0.00148786 0.56118059 0.18527390 0.01411422
0.44472236 0.16731856 0.00153497 0.56268134 0.18305465 0.01438611
0.44587294 0.16540435 0.00158343 0.56418209 0.18085206 0.01466251
0.44702351 0.16350438 0.00163329 0.56568284 0.17866615 0.01494346
0.44817409 0.16161863 0.00168457 0.56718359 0.17649696 0.01522903
0.44932466 0.15974712 0.00173731 0.56868434 0.17434450 0.01551927
0.45047524 0.15788984 0.00179156 0.57018509 0.17220879 0.01581425
0.45162581 0.15604681 0.00184734 0.57168584 0.17008985 0.01611402
0.45277639 0.15421800 0.00190469 0.57318659 0.16798770 0.01641865
0.45392696 0.15240343 0.00196366 0.57468734 0.16590234 0.01672819
0.45507754 0.15060309 0.00202428 0.57618809 0.16383378 0.01704272
0.45622811 0.14881696 0.00208659 0.57768884 0.16178204 0.01736228
0.45737869 0.14704505 0.00215064 0.57918959 0.15974712 0.01768695
0.45852926 0.14528734 0.00221647 0.58069035 0.15772902 0.01801679
0.45967984 0.14354382 0.00228411 0.58219110 0.15572773 0.01835186
0.46083042 0.14181448 0.00235362 0.58369185 0.15374326 0.01869222
0.46198099 0.14009931 0.00242505 0.58519260 0.15177561 0.01903794
0.46313157 0.13839828 0.00249842 0.58669335 0.14982476 0.01938908
0.46428214 0.13671139 0.00257380 0.58819410 0.14789071 0.01974571
0.46543272 0.13503860 0.00265123 0.58969485 0.14597345 0.02010789
0.46658329 0.13337991 0.00273076 0.59119560 0.14407296 0.02047569
0.46773387 0.13173529 0.00281243 0.59269635 0.14218922 0.02084917
0.46888444 0.13010471 0.00289630 0.59419710 0.14032222 0.02122841
0.47003502 0.12848816 0.00298242 0.59569785 0.13847195 0.02161346
0.47118559 0.12688560 0.00307084 0.59719860 0.13663836 0.02200440
0.47233617 0.12529700 0.00316161 0.59869935 0.13482145 0.02240129
0.47348674 0.12372235 0.00325479 0.60020010 0.13302119 0.02280420
0.47463732 0.12216160 0.00335044 0.60170085 0.13123754 0.02321321
0.47578789 0.12061473 0.00344860 0.60320160 0.12947048 0.02362837
0.47693847 0.11908170 0.00354934 0.60470235 0.12771997 0.02404975
0.47808904 0.11756248 0.00365271 0.60620310 0.12598598 0.02447744
0.47923962 0.11605703 0.00375878 0.60770385 0.12426848 0.02491148
0.48039020 0.11456532 0.00386760 0.60920460 0.12256741 0.02535197
0.48154077 0.11308731 0.00397923 0.61070535 0.12088276 0.02579896
0.48269135 0.11162295 0.00409374 0.61220610 0.11921446 0.02625253
0.48384192 0.11017221 0.00421120 0.61370685 0.11756248 0.02671274
0.48499250 0.10873504 0.00433165 0.61520760 0.11592678 0.02717967
0.48614307 0.10731141 0.00445518 0.61670835 0.11430729 0.02765340
0.48729365 0.10590126 0.00458184 0.61820910 0.11270399 0.02813398
0.48844422 0.10450455 0.00471171 0.61970985 0.11111680 0.02862150
0.48959480 0.10312124 0.00484485 0.62121061 0.10954569 0.02911602
0.49074537 0.10175127 0.00498134 0.62271136 0.10799059 0.02961763
0.49189595 0.10039460 0.00512124 0.62421211 0.10645145 0.03012638
0.49304652 0.09905118 0.00526463 0.62571286 0.10492822 0.03064236
0.49419710 0.09772096 0.00541157 0.62721361 0.10342082 0.03116563
0.49534767 0.09640388 0.00556216 0.62871436 0.10192921 0.03169627
0.49649825 0.09509989 0.00571645 0.63021511 0.10045331 0.03223436
0.49764882 0.09380894 0.00587453 0.63171586 0.09899307 0.03277997
0.49879940 0.09253097 0.00603647 0.63321661 0.09754842 0.03333316
0.49994997 0.09126593 0.00620236 0.63471736 0.09611929 0.03389402
0.50110055 0.09001376 0.00637228 0.63621811 0.09470562 0.03446262
0.50225113 0.08877439 0.00654630 0.63771886 0.09330732 0.03503904
0.50340170 0.08754778 0.00672451 0.63921961 0.09192434 0.03562334
0.50455228 0.08633386 0.00690699 0.64072036 0.09055660 0.03621561
0.50570285 0.08513257 0.00709384 0.64222111 0.08920403 0.03681591
0.50685343 0.08394386 0.00728513 0.64372186 0.08786654 0.03742432
0.50800400 0.08276765 0.00748095 0.64522261 0.08654407 0.03804093
0.50915458 0.08160388 0.00768139 0.64672336 0.08523653 0.03866579
0.51030515 0.08045249 0.00788655 0.64822411 0.08394386 0.03929899
0.51145573 0.07931343 0.00809651 0.64972486 0.08266596 0.03994061
0.51260630 0.07818661 0.00831137 0.65122561 0.08140275 0.04059071
0.51375688 0.07707197 0.00853122 0.65272636 0.08015416 0.04124938
0.51490745 0.07596946 0.00875616 0.65422711 0.07892010 0.04191668
0.51605803 0.07487899 0.00898628 0.65572786 0.07770049 0.04259270
0.51720860 0.07380050 0.00922168 0.65722861 0.07649524 0.04327750
0.51835918 0.07273393 0.00946245 0.65872936 0.07530426 0.04397117
0.51950975 0.07167920 0.00970871 0.66023012 0.07412747 0.04467378
0.52066033 0.07063625 0.00996055 0.66173087 0.07296479 0.04538540
0.52181091 0.06960499 0.01021807 0.66323162 0.07181611 0.04610611
0.52296148 0.06858537 0.01048139 0.66473237 0.07068135 0.04683599
0.52411206 0.06757731 0.01075059 0.66623312 0.06956042 0.04757510
0.52526263 0.06658073 0.01102580 0.66773387 0.06845323 0.04832353
0.52641321 0.06559557 0.01130711 0.66923462 0.06735968 0.04908134
0.52756378 0.06462174 0.01159464 0.67073537 0.06627969 0.04984862
0.52871436 0.06365919 0.01188850 0.67223612 0.06521316 0.05062544
0.52986493 0.06270782 0.01218879 0.67373687 0.06415999 0.05141187
0.53101551 0.06176758 0.01249564 0.67523762 0.06312009 0.05220798
0.53216608 0.06083837 0.01280916 0.67673837 0.06209336 0.05301385
0.53331666 0.05992013 0.01312945 0.67823912 0.06107971 0.05382956
0.53446723 0.05901279 0.01345665 0.67973987 0.06007904 0.05465517
0.53561781 0.05811625 0.01379086 0.68124062 0.05909126 0.05549077
0.53676838 0.05723046 0.01413220 0.68274137 0.05811625 0.05633641
0.53791896 0.05635532 0.01448081 0.68424212 0.05715394 0.05719219
0.53906953 0.05549077 0.01483678 0.68574287 0.05620420 0.05805816
0.54022011 0.05463672 0.01520026 0.68724362 0.05526696 0.05893440
0.54137069 0.05379310 0.01557136 0.68874437 0.05434211 0.05982098
0.54252126 0.05295982 0.01595021 0.69024512 0.05342954 0.06071798
0.54367184 0.05213682 0.01633693 0.69174587 0.05252915 0.06162547
0.54482241 0.05132401 0.01673166 0.69324662 0.05164086 0.06254351
0.54597299 0.05052131 0.01713452 0.69474737 0.05076454 0.06347217
0.54712356 0.04972864 0.01754563 0.69624812 0.04990011 0.06441154
0.54827414 0.04894593 0.01796514 0.69774887 0.04904746 0.06536167
0.54942471 0.04817309 0.01839317 0.69924962 0.04820649 0.06632263
0.55057529 0.04741005 0.01882986 0.70075038 0.04737710 0.06729450
0.55172586 0.04665672 0.01927534 0.70225113 0.04655917 0.06827735
0.55287644 0.04591303 0.01972974 0.70375188 0.04575262 0.06927123
0.55402701 0.04517889 0.02019320 0.70525263 0.04495734 0.07027623
0.55517759 0.04445423 0.02066586 0.70675338 0.04417323 0.07129239
0.55632816 0.04373896 0.02114786 0.70825413 0.04340017 0.07231981
0.55747874 0.04303300 0.02163934 0.70975488 0.04263808 0.07335852
0.55862931 0.04233628 0.02214043 0.71125563 0.04188684 0.07440861
0.55977989 0.04164872 0.02265128 0.71275638 0.04114635 0.07547014
0.56093047 0.04097022 0.02317203 0.71425713 0.04041652 0.07654317
0.56208104 0.04030072 0.02370282 0.71575788 0.03969723 0.07762777
0.56323162 0.03964014 0.02424380 0.71725863 0.03898838 0.07872400
0.56438219 0.03898838 0.02479511 0.71875938 0.03828988 0.07983191
0.56553277 0.03834538 0.02535690 0.72026013 0.03760161 0.08095158
0.56668334 0.03771105 0.02592931 0.72176088 0.03692348 0.08208306
0.56783392 0.03708531 0.02651249 0.72326163 0.03625537 0.08322642
0.56898449 0.03646808 0.02710660 0.72476238 0.03559720 0.08438170
0.57013507 0.03585929 0.02771177 0.72626313 0.03494886 0.08554898
0.57128564 0.03525884 0.02832815 0.72776388 0.03431023 0.08672831
0.57243622 0.03466667 0.02895591 0.72926463 0.03368124 0.08791975
0.57358679 0.03408269 0.02959518 0.73076538 0.03306176 0.08912335
0.57473737 0.03350683 0.03024613 0.73226613 0.03245170 0.09033917
0.57588794 0.03293899 0.03090889 0.73376688 0.03185095 0.09156727
0.57703852 0.03237912 0.03158363 0.73526763 0.03125943 0.09280769
0.57818909 0.03182712 0.03227050 0.73676838 0.03067701 0.09406050
0.57933967 0.03128291 0.03296965 0.73826913 0.03010362 0.09532573
0.58049025 0.03074642 0.03368124 0.73976988 0.02953913 0.09660346
0.58164082 0.03021758 0.03440541 0.74127064 0.02898346 0.09789372
0.58279140 0.02969629 0.03514233 0.74277139 0.02843651 0.09919657
0.58394197 0.02918249 0.03589216 0.74427214 0.02789817 0.10051205
0.58509255 0.02867610 0.03665504 0.74577289 0.02736834 0.10184021
0.58624312 0.02817704 0.03743113 0.74727364 0.02684694 0.10318110
0.58739370 0.02768522 0.03822059 0.74877439 0.02633386 0.10453477
0.58854427 0.02720058 0.03902358 0.75027514 0.02582899 0.10590126
0.58969485 0.02672304 0.03984025 0.75177589 0.02533225 0.10728061
0.59084542 0.02625253 0.04067075 0.75327664 0.02484355 0.10867286
0.59199600 0.02578896 0.04151526 0.75477739 0.02436277 0.11007807
0.59314657 0.02533225 0.04237391 0.75627814 0.02388983 0.11149626
0.59429715 0.02488235 0.04324688 0.75777889 0.02342463 0.11292748
0.59544772 0.02443916 0.04413431 0.75927964 0.02296707 0.11437176
0.59659830 0.02400262 0.04503637 0.76078039 0.02251707 0.11582915
0.59774887 0.02357265 0.04595320 0.76228114 0.02207452 0.11729968
0.59889945 0.02314918 0.04688497 0.76378189 0.02163934 0.11878338
0.60005003 0.02273213 0.04783184 0.76528264 0.02121143 0.12028029
0.60120060 0.02232143 0.04879395 0.76678339 0.02079070 0.12179044
0.60235118 0.02191701 0.04977147 0.76828414 0.02037705 0.12331386
0.60350175 0.02151879 0.05076454 0.76978489 0.01997041 0.12485058
0.60465233 0.02112671 0.05177333 0.77128564 0.01957066 0.12640063
0.60580290 0.02074069 0.05279799 0.77278639 0.01917774 0.12796405
0.60695348 0.02036065 0.05383868 0.77428714 0.01879154 0.12954084
0.60810405 0.01998654 0.05489554 0.77578789 0.01841198 0.13113105
0.60925463 0.01961827 0.05596873 0.77728864 0.01803897 0.13273469
0.61040520 0.01925578 0.05705840 0.77878939 0.01767242 0.13435178
0.61155578 0.01889900 0.05816470 0.78029015 0.01731224 0.13598236
0.61270635 0.01854786 0.05928779 0.78179090 0.01695835 0.13762643
0.61385693 0.01820229 0.06042781 0.78329165 0.01661067 0.13928401
0.61500750 0.01786222 0.06158491 0.78479240 0.01626911 0.14095513
0.61615808 0.01752759 0.06275924 0.78629315 0.01593358 0.14263979
0.61730865 0.01719832 0.06395095 0.78779390 0.01560400 0.14433802
0.61845923 0.01687435 0.06516018 0.78929465 0.01528028 0.14604982
0.61960980 0.01655561 0.06638708 0.79079540 0.01496235 0.14777520
0.62076038 0.01624204 0.06763180 0.79229615 0.01465013 0.14951419
0.62191096 0.01593358 0.06889446 0.79379690 0.01434352 0.15126677
0.62306153 0.01563014 0.07017522 0.79529765 0.01404246 0.15303297
0.62421211 0.01533169 0.07147422 0.79679840 0.01374686 0.15481279
0.62536268 0.01503813 0.07279159 0.79829915 0.01345665 0.15660622
0.62651326 0.01474942 0.07412747 0.79979990 0.01317174 0.15841328
0.62766383 0.01446550 0.07548200 0.80130065 0.01289205 0.16023397
0.62881441 0.01418629 0.07685531 0.80280140 0.01261752 0.16206827
0.62996498 0.01391173 0.07824753 0.80430215 0.01234806 0.16391620
0.63111556 0.01364177 0.07965880 0.80580290 0.01208360 0.16577775
0.63226613 0.01337634 0.08108924 0.80730365 0.01182407 0.16765291
0.63341671 0.01311538 0.08253897 0.80880440 0.01156939 0.16954168
0.63456728 0.01285884 0.08400814 0.81030515 0.01131948 0.17144404
0.63571786 0.01260665 0.08549685 0.81180590 0.01107428 0.17335999
0.63686843 0.01235875 0.08700523 0.81330665 0.01083371 0.17528952
0.63801901 0.01211508 0.08853340 0.81480740 0.01059770 0.17723261
0.63916958 0.01187559 0.09008148 0.81630815 0.01036618 0.17918925
0.64032016 0.01164021 0.09164958 0.81780890 0.01013909 0.18115942
0.64147074 0.01140890 0.09323781 0.81930965 0.00991635 0.18314310
0.64262131 0.01118159 0.09484629 0.82081041 0.00969789 0.18514028
0.64377189 0.01095823 0.09647512 0.82231116 0.00948365 0.18715092
0.64492246 0.01073876 0.09812442 0.82381191 0.00927356 0.18917502
0.64607304 0.01052313 0.09979427 0.82531266 0.00906755 0.19121254
0.64722361 0.01031128 0.10148479 0.82681341 0.00886556 0.19326346
0.64837419 0.01010316 0.10319607 0.82831416 0.00866753 0.19532775
0.64952476 0.00989871 0.10492822 0.82981491 0.00847338 0.19740538
0.65067534 0.00969789 0.10668131 0.83131566 0.00828307 0.19949632
0.65182591 0.00950063 0.10845544 0.83281641 0.00809651 0.20160053
0.65297649 0.00930690 0.11025070 0.83431716 0.00791366 0.20371798
0.65412706 0.00911662 0.11206718 0.83581791 0.00773446 0.20584864
0.65527764 0.00892977 0.11390495 0.83731866 0.00755883 0.20799246
0.65642821 0.00874627 0.11576410 0.83881941 0.00738672 0.21014940
0.65757879 0.00856609 0.11764469 0.84032016 0.00721808 0.21231943
0.65872936 0.00838918 0.11954681 0.84182091 0.00705284 0.21450250
0.65987994 0.00821548 0.12147052 0.84332166 0.00689095 0.21669857
0.66103052 0.00804495 0.12341589 0.84482241 0.00673235 0.21890758
0.66218109 0.00787753 0.12538298 0.84632316 0.00657699 0.22112948
0.66333167 0.00771319 0.12737185 0.84782391 0.00642480 0.22336424
0.66448224 0.00755188 0.12938256 0.84932466 0.00627574 0.22561179
0.66563282 0.00739354 0.13141516 0.85082541 0.00612975 0.22787209
0.66678339 0.00723814 0.13346970 0.85232616 0.00598677 0.23014507
0.66793397 0.00708562 0.13554622 0.85382691 0.00584676 0.23243068
0.66908454 0.00693595 0.13764477 0.85532766 0.00570966 0.23472885
0.67023512 0.00678907 0.13976539 0.85682841 0.00557542 0.23703954
0.67138569 0.00664495 0.14190811 0.85832916 0.00544400 0.23936267
0.67253627 0.00650354 0.14407296 0.85982991 0.00531533 0.24169818
0.67368684 0.00636480 0.14625997 0.86133067 0.00518938 0.24404601
0.67483742 0.00622869 0.14846917 0.86283142 0.00506609 0.24640608
0.67598799 0.00609516 0.15070057 0.86433217 0.00494541 0.24877833
0.67713857 0.00596417 0.15295419 0.86583292 0.00482730 0.25116269
0.67828914 0.00583569 0.15523004 0.86733367 0.00471171 0.25355908
0.67943972 0.00570966 0.15752813 0.86883442 0.00459860 0.25596743
0.68059030 0.00558606 0.15984847 0.87033517 0.00448792 0.25838765
0.68174087 0.00546484 0.16219105 0.87183592 0.00437962 0.26081969
0.68289145 0.00534596 0.16455587 0.87333667 0.00427366 0.26326344
0.68404202 0.00522939 0.16694292 0.87483742 0.00417001 0.26571883
0.68519260 0.00511509 0.16935219 0.87633817 0.00406860 0.26818578
0.68634317 0.00500301 0.17178366 0.87783892 0.00396941 0.27066421
0.68749375 0.00489313 0.17423732 0.87933967 0.00387239 0.27315402
0.68864432 0.00478540 0.17671313 0.88084042 0.00377750 0.27565512
0.68979490 0.00467979 0.17921106 0.88234117 0.00368470 0.27816744
0.69094547 0.00457627 0.18173109 0.88384192 0.00359395 0.28069086
0.69209605 0.00447480 0.18427318 0.88534267 0.00350522 0.28322531
0.69324662 0.00437534 0.18683727 0.88684342 0.00341845 0.28577069
0.69439720 0.00427786 0.18942333 0.88834417 0.00333362 0.28832689
0.69554777 0.00418232 0.19203130 0.88984492 0.00325069 0.29089383
0.69669835 0.00408870 0.19466113 0.89134567 0.00316962 0.29347140
0.69784892 0.00399696 0.19731276 0.89284642 0.00309037 0.29605949
0.69899950 0.00390707 0.19998611 0.89434717 0.00301291 0.29865801
0.70015008 0.00381899 0.20268113 0.89584792 0.00293720 0.30126685
