T1 P_and_T1 P_or_T1 T2 P_and_T2 P_or_T2
0.25372686 0.84440904 0.37619548 0.31355678 0.94155260 0.31083571
0.25487744 0.84509750 0.37909628 0.31505753 0.94175458 0.31376116
0.25602801 0.84578755 0.38200377 0.31655828 0.94195718 0.31669814
0.25717859 0.84647915 0.38491781 0.31805903 0.94216038 0.31964649
0.25832916 0.84717226 0.38783824 0.31955978 0.94236417 0.32260604
0.25947974 0.84786684 0.39076490 0.32106053 0.94256853 0.32557663
0.26063032 0.84856286 0.39369762 0.32256128 0.94277343 0.32855809
0.26178089 0.84926027 0.39663626 0.32406203 0.94297887 0.33155026
0.26293147 0.84995904 0.39958064 0.32556278 0.94318482 0.33455295
0.26408204 0.85065913 0.40253061 0.32706353 0.94339128 0.33756601
0.26523262 0.85136051 0.40548601 0.32856428 0.94359821 0.34058926
0.26638319 0.85206312 0.40844666 0.33006503 0.94380560 0.34362251
0.26753377 0.85276694 0.41141240 0.33156578 0.94401343 0.34666560
0.26868434 0.85347191 0.41438307 0.33306653 0.94422168 0.34971834
0.26983492 0.85417801 0.41735850 0.33456728 0.94443034 0.35278054
0.27098549 0.85488520 0.42033852 0.33606803 0.94463937 0.35585202
0.27213607 0.85559342 0.42332297 0.33756878 0.94484878 0.35893261
0.27328664 0.85630265 0.42631166 0.33906953 0.94505852 0.36202210
0.27443722 0.85701283 0.42930445 0.34057029 0.94526859 0.36512031
0.27558779 0.85772394 0.43230115 0.34207104 0.94547896 0.36822704
0.27673837 0.85843592 0.43530158 0.34357179 0.94568960 0.37134211
0.27788894 0.85914874 0.43830559 0.34507254 0.94590051 0.37446532
0.27903952 0.85986235 0.44131300 0.34657329 0.94611166 0.37759646
0.28019010 0.86057672 0.44432363 0.34807404 0.94632302 0.38073535
0.28134067 0.86129181 0.44733731 0.34957479 0.94653457 0.38388179
0.28249125 0.86200756 0.45035386 0.35107554 0.94674630 0.38703556
0.28364182 0.86272394 0.45337312 0.35257629 0.94695818 0.39019647
0.28479240 0.86344091 0.45639490 0.35407704 0.94717018 0.39336432
0.28594297 0.86415842 0.45941902 0.35557779 0.94738228 0.39653889
0.28709355 0.86487643 0.46244532 0.35707854 0.94759447 0.39971999
0.28824412 0.86559490 0.46547362 0.35857929 0.94780671 0.40290739
0.28939470 0.86631379 0.46850374 0.36008004 0.94801898 0.40610090
0.29054527 0.86703305 0.47153549 0.36158079 0.94823126 0.40930029
0.29169585 0.86775265 0.47456871 0.36308154 0.94844352 0.41250537
0.29284642 0.86847253 0.47760322 0.36458229 0.94865574 0.41571591
0.29399700 0.86919265 0.48063883 0.36608304 0.94886790 0.41893169
0.29514757 0.86991298 0.48367537 0.36758379 0.94907996 0.42215251
0.29629815 0.87063347 0.48671267 0.36908454 0.94929191 0.42537815
0.29744872 0.87135407 0.48975053 0.37058529 0.94950371 0.42860838
0.29859930 0.87207474 0.49278879 0.37208604 0.94971534 0.43184300
0.29974987 0.87279545 0.49582726 0.37358679 0.94992678 0.43508177
0.30090045 0.87351614 0.49886577 0.37508754 0.95013800 0.43832448
0.30205103 0.87423677 0.50190413 0.37658829 0.95034897 0.44157091
0.30320160 0.87495730 0.50494217 0.37808904 0.95055966 0.44482083
0.30435218 0.87567769 0.50797971 0.37958979 0.95077005 0.44807402
0.30550275 0.87639789 0.51101657 0.38109055 0.95098011 0.45133026
0.30665333 0.87711786 0.51405257 0.38259130 0.95118982 0.45458933
0.30780390 0.87783755 0.51708754 0.38409205 0.95139913 0.45785099
0.30895448 0.87855692 0.52012128 0.38559280 0.95160803 0.46111502
0.31010505 0.87927594 0.52315364 0.38709355 0.95181649 0.46438120
0.31125563 0.87999455 0.52618442 0.38859430 0.95202448 0.46764930
0.31240620 0.88071271 0.52921345 0.39009505 0.95223197 0.47091909
0.31355678 0.88143038 0.53224056 0.39159580 0.95243892 0.47419034
0.31470735 0.88214751 0.53526556 0.39309655 0.95264532 0.47746283
0.31585793 0.88286407 0.53828828 0.39459730 0.95285112 0.48073633
0.31700850 0.88358000 0.54130854 0.39609805 0.95305631 0.48401061
0.31815908 0.88429527 0.54432618 0.39759880 0.95326084 0.48728544
0.31930965 0.88500984 0.54734100 0.39909955 0.95346469 0.49056059
0.32046023 0.88572365 0.55035284 0.40060030 0.95366784 0.49383584
0.32161081 0.88643667 0.55336152 0.40210105 0.95387024 0.49711096
0.32276138 0.88714885 0.55636688 0.40360180 0.95407186 0.50038570
0.32391196 0.88786015 0.55936872 0.40510255 0.95427268 0.50365986
0.32506253 0.88857053 0.56236690 0.40660330 0.95447266 0.50693320
0.32621311 0.88927995 0.56536122 0.40810405 0.95467177 0.51020548
0.32736368 0.88998835 0.56835152 0.40960480 0.95486998 0.51347649
0.32851426 0.89069571 0.57133763 0.41110555 0.95506725 0.51674599
0.32966483 0.89140198 0.57431938 0.41260630 0.95526356 0.52001376
0.33081541 0.89210711 0.57729660 0.41410705 0.95545886 0.52327957
0.33196598 0.89281106 0.58026911 0.41560780 0.95565313 0.52654319
0.33311656 0.89351380 0.58323677 0.41710855 0.95584633 0.52980439
0.33426713 0.89421527 0.58619939 0.41860930 0.95603843 0.53306295
0.33541771 0.89491545 0.58915681 0.42011006 0.95622940 0.53631864
0.33656828 0.89561428 0.59210886 0.42161081 0.95641919 0.53957124
0.33771886 0.89631172 0.59505539 0.42311156 0.95660778 0.54282052
0.33886943 0.89700773 0.59799622 0.42461231 0.95679512 0.54606627
0.34002001 0.89770228 0.60093120 0.42611306 0.95698119 0.54930824
0.34117059 0.89839532 0.60386016 0.42761381 0.95716595 0.55254623
0.34232116 0.89908681 0.60678295 0.42911456 0.95734937 0.55578001
0.34347174 0.89977671 0.60969941 0.43061531 0.95753140 0.55900937
0.34462231 0.90046497 0.61260936 0.43211606 0.95771201 0.56223407
0.34577289 0.90115157 0.61551267 0.43361681 0.95789117 0.56545390
0.34692346 0.90183645 0.61840918 0.43511756 0.95806884 0.56866865
0.34807404 0.90251958 0.62129872 0.43661831 0.95824497 0.57187809
0.34922461 0.90320092 0.62418114 0.43811906 0.95841955 0.57508201
0.35037519 0.90388042 0.62705630 0.43961981 0.95859251 0.57828020
0.35152576 0.90455806 0.62992404 0.44112056 0.95876384 0.58147243
0.35267634 0.90523378 0.63278421 0.44262131 0.95893349 0.58465851
0.35382691 0.90590755 0.63563666 0.44412206 0.95910142 0.58783821
0.35497749 0.90657933 0.63848125 0.44562281 0.95926760 0.59101133
0.35612806 0.90724909 0.64131783 0.44712356 0.95943198 0.59417766
0.35727864 0.90791678 0.64414625 0.44862431 0.95959452 0.59733698
0.35842921 0.90858236 0.64696637 0.45012506 0.95975520 0.60048910
0.35957979 0.90924579 0.64977804 0.45162581 0.95991396 0.60363381
0.36073037 0.90990705 0.65258114 0.45312656 0.96007077 0.60677091
0.36188094 0.91056609 0.65537551 0.45462731 0.96022559 0.60990018
0.36303152 0.91122286 0.65816102 0.45612806 0.96037838 0.61302145
0.36418209 0.91187735 0.66093754 0.45762881 0.96052910 0.61613449
0.36533267 0.91252949 0.66370492 0.45912956 0.96067770 0.61923913
0.36648324 0.91317927 0.66646303 0.46063032 0.96082415 0.62233515
0.36763382 0.91382665 0.66921175 0.46213107 0.96096840 0.62542238
0.36878439 0.91447157 0.67195094 0.46363182 0.96111041 0.62850061
0.36993497 0.91511402 0.67468048 0.46513257 0.96125015 0.63156966
0.37108554 0.91575395 0.67740022 0.46663332 0.96138756 0.63462933
0.37223612 0.91639133 0.68011006 0.46813407 0.96152261 0.63767945
0.37338669 0.91702612 0.68280986 0.46963482 0.96165526 0.64071982
0.37453727 0.91765828 0.68549950 0.47113557 0.96178546 0.64375026
0.37568784 0.91828778 0.68817886 0.47263632 0.96191316 0.64677060
0.37683842 0.91891459 0.69084782 0.47413707 0.96203833 0.64978064
0.37798899 0.91953866 0.69350626 0.47563782 0.96216092 0.65278023
0.37913957 0.92015997 0.69615407 0.47713857 0.96228089 0.65576917
0.38029015 0.92077847 0.69879113 0.47863932 0.96239819 0.65874730
0.38144072 0.92139414 0.70141733 0.48014007 0.96251278 0.66171444
0.38259130 0.92200694 0.70403255 0.48164082 0.96262461 0.66467043
0.38374187 0.92261683 0.70663669 0.48314157 0.96273364 0.66761510
0.38489245 0.92322378 0.70922964 0.48464232 0.96283983 0.67054828
0.38604302 0.92382776 0.71181129 0.48614307 0.96294312 0.67346982
0.38719360 0.92442873 0.71438154 0.48764382 0.96304347 0.67637955
0.38834417 0.92502665 0.71694029 0.48914457 0.96314084 0.67927731
0.38949475 0.92562150 0.71948743 0.49064532 0.96323519 0.68216295
0.39064532 0.92621325 0.72202286 0.49214607 0.96332645 0.68503631
0.39179590 0.92680184 0.72454649 0.49364682 0.96341459 0.68789724
0.39294647 0.92738727 0.72705822 0.49514757 0.96349956 0.69074560
0.39409705 0.92796948 0.72955796 0.49664832 0.96358131 0.69358123
0.39524762 0.92854845 0.73204561 0.49814907 0.96365980 0.69640399
0.39639820 0.92912415 0.73452108 0.49964982 0.96373497 0.69921375
0.39754877 0.92969654 0.73698429 0.50115058 0.96380678 0.70201035
0.39869935 0.93026559 0.73943515 0.50265133 0.96387518 0.70479366
0.39984992 0.93083127 0.74187357 0.50415208 0.96394012 0.70756355
0.40100050 0.93139354 0.74429947 0.50565283 0.96400155 0.71031989
0.40215108 0.93195237 0.74671276 0.50715358 0.96405942 0.71306254
0.40330165 0.93250774 0.74911338 0.50865433 0.96411368 0.71579137
0.40445223 0.93305960 0.75150123 0.51015508 0.96416429 0.71850627
0.40560280 0.93360793 0.75387625 0.51165583 0.96421119 0.72120711
0.40675338 0.93415269 0.75623835 0.51315658 0.96425433 0.72389376
0.40790395 0.93469385 0.75858747 0.51465733 0.96429367 0.72656612
0.40905453 0.93523139 0.76092354 0.51615808 0.96432914 0.72922406
0.41020510 0.93576526 0.76324648 0.51765883 0.96436070 0.73186747
0.41135568 0.93629544 0.76555623 0.51915958 0.96438830 0.73449625
0.41250625 0.93682189 0.76785272 0.52066033 0.96441189 0.73711028
0.41365683 0.93734459 0.77013589 0.52216108 0.96443140 0.73970946
0.41480740 0.93786350 0.77240568 0.52366183 0.96444680 0.74229368
0.41595798 0.93837859 0.77466203 0.52516258 0.96445803 0.74486286
0.41710855 0.93888982 0.77690488 0.52666333 0.96446503 0.74741688
0.41825913 0.93939717 0.77913417 0.52816408 0.96446775 0.74995566
0.41940970 0.93990061 0.78134985 0.52966483 0.96446614 0.75247911
0.42056028 0.94040009 0.78355186 0.53116558 0.96446014 0.75498712
0.42171086 0.94089560 0.78574016 0.53266633 0.96444970 0.75747962
0.42286143 0.94138710 0.78791469 0.53416708 0.96443477 0.75995653
0.42401201 0.94187455 0.79007541 0.53566783 0.96441529 0.76241775
0.42516258 0.94235792 0.79222227 0.53716858 0.96439121 0.76486321
0.42631316 0.94283719 0.79435523 0.53866933 0.96436247 0.76729284
0.42746373 0.94331232 0.79647424 0.54017009 0.96432901 0.76970656
0.42861431 0.94378327 0.79857926 0.54167084 0.96429078 0.77210429
0.42976488 0.94425002 0.80067026 0.54317159 0.96424772 0.77448597
0.43091546 0.94471253 0.80274720 0.54467234 0.96419978 0.77685154
0.43206603 0.94517077 0.80481004 0.54617309 0.96414690 0.77920092
0.43321661 0.94562471 0.80685875 0.54767384 0.96408902 0.78153407
0.43436718 0.94607431 0.80889329 0.54917459 0.96402609 0.78385091
0.43551776 0.94651954 0.81091364 0.55067534 0.96395804 0.78615139
0.43666833 0.94696037 0.81291977 0.55217609 0.96388483 0.78843546
0.43781891 0.94739675 0.81491165 0.55367684 0.96380639 0.79070307
0.43896948 0.94782867 0.81688925 0.55517759 0.96372266 0.79295417
0.44012006 0.94825608 0.81885255 0.55667834 0.96363358 0.79518871
0.44127064 0.94867896 0.82080153 0.55817909 0.96353911 0.79740665
0.44242121 0.94909726 0.82273617 0.55967984 0.96343917 0.79960795
0.44357179 0.94951094 0.82465644 0.56118059 0.96333370 0.80179257
0.44472236 0.94991999 0.82656234 0.56268134 0.96322266 0.80396047
0.44587294 0.95032435 0.82845384 0.56418209 0.96310597 0.80611163
0.44702351 0.95072400 0.83033094 0.56568284 0.96298358 0.80824600
0.44817409 0.95111890 0.83219361 0.56718359 0.96285543 0.81036356
0.44932466 0.95150901 0.83404185 0.56868434 0.96272145 0.81246429
0.45047524 0.95189429 0.83587565 0.57018509 0.96258159 0.81454816
0.45162581 0.95227471 0.83769499 0.57168584 0.96243578 0.81661515
0.45277639 0.95265023 0.83949988 0.57318659 0.96228396 0.81866523
0.45392696 0.95302081 0.84129031 0.57468734 0.96212608 0.82069841
0.45507754 0.95338642 0.84306627 0.57618809 0.96196206 0.82271465
0.45622811 0.95374701 0.84482776 0.57768884 0.96179184 0.82471394
0.45737869 0.95410254 0.84657479 0.57918959 0.96161538 0.82669629
0.45852926 0.95445299 0.84830734 0.58069035 0.96143259 0.82866168
0.45967984 0.95479829 0.85002543 0.58219110 0.96124342 0.83061010
0.46083042 0.95513843 0.85172905 0.58369185 0.96104780 0.83254155
0.46198099 0.95547334 0.85341821 0.58519260 0.96084567 0.83445604
0.46313157 0.95580300 0.85509292 0.58669335 0.96063697 0.83635356
0.46428214 0.95612736 0.85675319 0.58819410 0.96042164 0.83823411
0.46543272 0.95644638 0.85839901 0.58969485 0.96019960 0.84009771
0.46658329 0.95676001 0.86003041 0.59119560 0.95997079 0.84194437
0.46773387 0.95706821 0.86164740 0.59269635 0.95973516 0.84377408
0.46888444 0.95737093 0.86324997 0.59419710 0.95949263 0.84558687
0.47003502 0.95766814 0.86483816 0.59569785 0.95924313 0.84738275
0.47118559 0.95795978 0.86641198 0.59719860 0.95898662 0.84916174
0.47233617 0.95824581 0.86797143 0.59869935 0.95872301 0.85092385
0.47348674 0.95852619 0.86951654 0.60020010 0.95845224 0.85266911
0.47463732 0.95880085 0.87104732 0.60170085 0.95817425 0.85439753
0.47578789 0.95906976 0.87256381 0.60320160 0.95788897 0.85610915
0.47693847 0.95933287 0.87406600 0.60470235 0.95759634 0.85780399
0.47808904 0.95959013 0.87555394 0.60620310 0.95729628 0.85948208
0.47923962 0.95984149 0.87702763 0.60770385 0.95698873 0.86114345
0.48039020 0.96008689 0.87848711 0.60920460 0.95667363 0.86278813
0.48154077 0.96032628 0.87993240 0.61070535 0.95635091 0.86441616
0.48269135 0.96055962 0.88136352 0.61220610 0.95602049 0.86602757
0.48384192 0.96078684 0.88278050 0.61370685 0.95568232 0.86762240
0.48499250 0.96100790 0.88418337 0.61520760 0.95533633 0.86920069
0.48614307 0.96122273 0.88557216 0.61670835 0.95498244 0.87076248
0.48729365 0.96143129 0.88694690 0.61820910 0.95462060 0.87230782
0.48844422 0.96163352 0.88830762 0.61970985 0.95425072 0.87383675
0.48959480 0.96182935 0.88965434 0.62121061 0.95387275 0.87534932
0.49074537 0.96201874 0.89098711 0.62271136 0.95348662 0.87684557
0.49189595 0.96220161 0.89230595 0.62421211 0.95309226 0.87832556
0.49304652 0.96237792 0.89361090 0.62571286 0.95268959 0.87978933
0.49419710 0.96254760 0.89490199 0.62721361 0.95227856 0.88123694
0.49534767 0.96271058 0.89617926 0.62871436 0.95185909 0.88266845
0.49649825 0.96286681 0.89744275 0.63021511 0.95143112 0.88408391
0.49764882 0.96301622 0.89869249 0.63171586 0.95099457 0.88548338
0.49879940 0.96315875 0.89992852 0.63321661 0.95054938 0.88686692
0.49994997 0.96329433 0.90115088 0.63471736 0.95009547 0.88823458
0.50110055 0.96342289 0.90235960 0.63621811 0.94963279 0.88958644
0.50225113 0.96354437 0.90355474 0.63771886 0.94916126 0.89092255
0.50340170 0.96365870 0.90473632 0.63921961 0.94868081 0.89224297
0.50455228 0.96376581 0.90590439 0.64072036 0.94819138 0.89354778
0.50570285 0.96386563 0.90705899 0.64222111 0.94769288 0.89483705
0.50685343 0.96395808 0.90820016 0.64372186 0.94718527 0.89611083
0.50800400 0.96404309 0.90932795 0.64522261 0.94666846 0.89736920
0.50915458 0.96412060 0.91044240 0.64672336 0.94614239 0.89861223
0.51030515 0.96419051 0.91154355 0.64822411 0.94560699 0.89984000
0.51145573 0.96425277 0.91263145 0.64972486 0.94506218 0.90105257
0.51260630 0.96430729 0.91370614 0.65122561 0.94450791 0.90225002
0.51375688 0.96435400 0.91476767 0.65272636 0.94394410 0.90343243
0.51490745 0.96439281 0.91581608 0.65422711 0.94337069 0.90459987
0.51605803 0.96442364 0.91685142 0.65572786 0.94278760 0.90575242
0.51720860 0.96444642 0.91787373 0.65722861 0.94219477 0.90689015
0.51835918 0.96446106 0.91888307 0.65872936 0.94159213 0.90801316
0.51950975 0.96446747 0.91987947 0.66023012 0.94097961 0.90912152
0.52066033 0.96446558 0.92086299 0.66173087 0.94035714 0.91021530
0.52181091 0.96445530 0.92183368 0.66323162 0.93972465 0.91129460
0.52296148 0.96443654 0.92279158 0.66473237 0.93908208 0.91235949
0.52411206 0.96440921 0.92373674 0.66623312 0.93842936 0.91341006
0.52526263 0.96437322 0.92466921 0.66773387 0.93776642 0.91444640
0.52641321 0.96432849 0.92558903 0.66923462 0.93709320 0.91546859
0.52756378 0.96427492 0.92649627 0.67073537 0.93640962 0.91647671
0.52871436 0.96421242 0.92739096 0.67223612 0.93571562 0.91747086
0.52986493 0.96414089 0.92827316 0.67373687 0.93501113 0.91845111
0.53101551 0.96406025 0.92914292 0.67523762 0.93429609 0.91941757
0.53216608 0.96397039 0.93000028 0.67673837 0.93357043 0.92037032
0.53331666 0.96387122 0.93084530 0.67823912 0.93283408 0.92130944
0.53446723 0.96376263 0.93167803 0.67973987 0.93208698 0.92223503
0.53561781 0.96364454 0.93249851 0.68124062 0.93132906 0.92314719
0.53676838 0.96351684 0.93330680 0.68274137 0.93056026 0.92404599
0.53791896 0.96337943 0.93410295 0.68424212 0.92978051 0.92493153
0.53906953 0.96323221 0.93488700 0.68574287 0.92898974 0.92580392
0.54022011 0.96307507 0.93565902 0.68724362 0.92818790 0.92666323
0.54137069 0.96290790 0.93641904 0.68874437 0.92737492 0.92750956
0.54252126 0.96273061 0.93716712 0.69024512 0.92655073 0.92834300
0.54367184 0.96254308 0.93790331 0.69174587 0.92571528 0.92916366
0.54482241 0.96234521 0.93862766 0.69324662 0.92486850 0.92997162
0.54597299 0.96213688 0.93934023 0.69474737 0.92401032 0.93076698
0.54712356 0.96191799 0.94004105 0.69624812 0.92314068 0.93154983
0.54827414 0.96168843 0.94073019 0.69774887 0.92225953 0.93232027
0.54942471 0.96144808 0.94140769 0.69924962 0.92136680 0.93307840
0.55057529 0.96119683 0.94207360 0.70075038 0.92046243 0.93382430
0.55172586 0.96093456 0.94272797 0.70225113 0.91954637 0.93455809
0.55287644 0.96066116 0.94337086 0.70375188 0.91861854 0.93527985
0.55402701 0.96037651 0.94400231 0.70525263 0.91767889 0.93598968
0.55517759 0.96008050 0.94462237 0.70675338 0.91672737 0.93668767
0.55632816 0.95977300 0.94523109 0.70825413 0.91576391 0.93737393
0.55747874 0.95945391 0.94582853 0.70975488 0.91478846 0.93804855
0.55862931 0.95912308 0.94641472 0.71125563 0.91380096 0.93871163
0.55977989 0.95878041 0.94698973 0.71275638 0.91280135 0.93936327
0.56093047 0.95842577 0.94755359 0.71425713 0.91178957 0.94000356
0.56208104 0.95805905 0.94810636 0.71575788 0.91076558 0.94063259
0.56323162 0.95768010 0.94864809 0.71725863 0.90972932 0.94125048
0.56438219 0.95728882 0.94917883 0.71875938 0.90868073 0.94185731
0.56553277 0.95688507 0.94969861 0.72026013 0.90761976 0.94245318
0.56668334 0.95646872 0.95020750 0.72176088 0.90654635 0.94303819
0.56783392 0.95603966 0.95070554 0.72326163 0.90546046 0.94361243
0.56898449 0.95559774 0.95119277 0.72476238 0.90436203 0.94417601
0.57013507 0.95514285 0.95166924 0.72626313 0.90325101 0.94472902
0.57128564 0.95467485 0.95213501 0.72776388 0.90212736 0.94527155
0.57243622 0.95419361 0.95259011 0.72926463 0.90099102 0.94580371
0.57358679 0.95369901 0.95303460 0.73076538 0.89984194 0.94632559
0.57473737 0.95319090 0.95346851 0.73226613 0.89868008 0.94683729
0.57588794 0.95266916 0.95389191 0.73376688 0.89750539 0.94733890
0.57703852 0.95213365 0.95430482 0.73526763 0.89631783 0.94783052
0.57818909 0.95158424 0.95470730 0.73676838 0.89511734 0.94831225
0.57933967 0.95102080 0.95509939 0.73826913 0.89390389 0.94878417
0.58049025 0.95044319 0.95548114 0.73976988 0.89267742 0.94924639
0.58164082 0.94985127 0.95585259 0.74127064 0.89143791 0.94969901
0.58279140 0.94924491 0.95621378 0.74277139 0.89018530 0.95014211
0.58394197 0.94862398 0.95656476 0.74427214 0.88891956 0.95057579
0.58509255 0.94798834 0.95690558 0.74577289 0.88764064 0.95100014
0.58624312 0.94733785 0.95723627 0.74727364 0.88634851 0.95141527
0.58739370 0.94667237 0.95755687 0.74877439 0.88504313 0.95182125
0.58854427 0.94599177 0.95786745 0.75027514 0.88372446 0.95221820
0.58969485 0.94529591 0.95816802 0.75177589 0.88239246 0.95260619
0.59084542 0.94458465 0.95845864 0.75327664 0.88104711 0.95298532
0.59199600 0.94385786 0.95873935 0.75477739 0.87968836 0.95335569
0.59314657 0.94311539 0.95901018 0.75627814 0.87831618 0.95371738
0.59429715 0.94235711 0.95927119 0.75777889 0.87693054 0.95407049
0.59544772 0.94158288 0.95952241 0.75927964 0.87553142 0.95441511
0.59659830 0.94079257 0.95976387 0.76078039 0.87411877 0.95475133
0.59774887 0.93998603 0.95999563 0.76228114 0.87269258 0.95507924
0.59889945 0.93916312 0.96021772 0.76378189 0.87125281 0.95539892
0.60005003 0.93832372 0.96043019 0.76528264 0.86979944 0.95571048
0.60120060 0.93746768 0.96063306 0.76678339 0.86833244 0.95601399
0.60235118 0.93659486 0.96082638 0.76828414 0.86685179 0.95630955
0.60350175 0.93570513 0.96101019 0.76978489 0.86535747 0.95659724
0.60465233 0.93479834 0.96118452 0.77128564 0.86384944 0.95687715
0.60580290 0.93387438 0.96134943 0.77278639 0.86232770 0.95714937
0.60695348 0.93293309 0.96150493 0.77428714 0.86079223 0.95741398
0.60810405 0.93197435 0.96165107 0.77578789 0.85924299 0.95767108
0.60925463 0.93099801 0.96178789 0.77728864 0.85767999 0.95792074
0.61040520 0.93000395 0.96191543 0.77878939 0.85610320 0.95816305
0.61155578 0.92899203 0.96203371 0.78029015 0.85451261 0.95839810
0.61270635 0.92796212 0.96214279 0.78179090 0.85290820 0.95862596
0.61385693 0.92691408 0.96224268 0.78329165 0.85128996 0.95884673
0.61500750 0.92584779 0.96233344 0.78479240 0.84965789 0.95906049
0.61615808 0.92476311 0.96241510 0.78629315 0.84801197 0.95926731
0.61730865 0.92365991 0.96248768 0.78779390 0.84635220 0.95946728
0.61845923 0.92253807 0.96255124 0.78929465 0.84467857 0.95966049
0.61960980 0.92139745 0.96260579 0.79079540 0.84299107 0.95984700
0.62076038 0.92023794 0.96265139 0.79229615 0.84128970 0.96002691
0.62191096 0.91905939 0.96268805 0.79379690 0.83957446 0.96020029
0.62306153 0.91786170 0.96271582 0.79529765 0.83784534 0.96036722
0.62421211 0.91664474 0.96273474 0.79679840 0.83610236 0.96052777
0.62536268 0.91540838 0.96274482 0.79829915 0.83434550 0.96068204
0.62651326 0.91415251 0.96274612 0.79979990 0.83257478 0.96083008
0.62766383 0.91287700 0.96273866 0.80130065 0.83079020 0.96097199
0.62881441 0.91158173 0.96272248 0.80280140 0.82899176 0.96110783
0.62996498 0.91026660 0.96269761 0.80430215 0.82717947 0.96123769
0.63111556 0.90893148 0.96266409 0.80580290 0.82535335 0.96136163
0.63226613 0.90757627 0.96262194 0.80730365 0.82351339 0.96147974
0.63341671 0.90620084 0.96257120 0.80880440 0.82165963 0.96159207
0.63456728 0.90480510 0.96251191 0.81030515 0.81979206 0.96169872
0.63571786 0.90338893 0.96244410 0.81180590 0.81791070 0.96179975
0.63686843 0.90195223 0.96236779 0.81330665 0.81601557 0.96189523
0.63801901 0.90049489 0.96228303 0.81480740 0.81410670 0.96198523
0.63916958 0.89901681 0.96218985 0.81630815 0.81218409 0.96206983
0.64032016 0.89751790 0.96208828 0.81780890 0.81024777 0.96214909
0.64147074 0.89599804 0.96197835 0.81930965 0.80829777 0.96222308
0.64262131 0.89445715 0.96186010 0.82081041 0.80633411 0.96229188
0.64377189 0.89289513 0.96173355 0.82231116 0.80435680 0.96235555
0.64492246 0.89131190 0.96159875 0.82381191 0.80236590 0.96241416
0.64607304 0.88970736 0.96145572 0.82531266 0.80036141 0.96246778
0.64722361 0.88808142 0.96130450 0.82681341 0.79834338 0.96251646
0.64837419 0.88643400 0.96114512 0.82831416 0.79631183 0.96256029
0.64952476 0.88476502 0.96097762 0.82981491 0.79426680 0.96259932
0.65067534 0.88307440 0.96080202 0.83131566 0.79220833 0.96263362
0.65182591 0.88136206 0.96061836 0.83281641 0.79013646 0.96266326
0.65297649 0.87962794 0.96042667 0.83431716 0.78805121 0.96268829
0.65412706 0.87787195 0.96022700 0.83581791 0.78595264 0.96270878
0.65527764 0.87609402 0.96001936 0.83731866 0.78384078 0.96272479
0.65642821 0.87429410 0.95980380 0.83881941 0.78171569 0.96273639
0.65757879 0.87247213 0.95958034 0.84032016 0.77957740 0.96274364
0.65872936 0.87062803 0.95934903 0.84182091 0.77742597 0.96274658
0.65987994 0.86876175 0.95910989 0.84332166 0.77526143 0.96274530
0.66103052 0.86687325 0.95886296 0.84482241 0.77308385 0.96273984
0.66218109 0.86496246 0.95860828 0.84632316 0.77089328 0.96273027
0.66333167 0.86302935 0.95834588 0.84782391 0.76868977 0.96271664
0.66448224 0.86107386 0.95807579 0.84932466 0.76647337 0.96269901
0.66563282 0.85909596 0.95779806 0.85082541 0.76424415 0.96267744
0.66678339 0.85709561 0.95751271 0.85232616 0.76200216 0.96265199
0.66793397 0.85507277 0.95721978 0.85382691 0.75974746 0.96262270
0.66908454 0.85302741 0.95691930 0.85532766 0.75748012 0.96258965
0.67023512 0.85095952 0.95661132 0.85682841 0.75520020 0.96255288
0.67138569 0.84886905 0.95629587 0.85832916 0.75290777 0.96251244
0.67253627 0.84675599 0.95597299 0.85982991 0.75060288 0.96246839
0.67368684 0.84462033 0.95564271 0.86133067 0.74828563 0.96242079
0.67483742 0.84246206 0.95530507 0.86283142 0.74595606 0.96236969
0.67598799 0.84028115 0.95496011 0.86433217 0.74361426 0.96231513
0.67713857 0.83807761 0.95460787 0.86583292 0.74126030 0.96225718
0.67828914 0.83585144 0.95424838 0.86733367 0.73889426 0.96219588
0.67943972 0.83360264 0.95388168 0.86883442 0.73651621 0.96213128
0.68059030 0.83133120 0.95350782 0.87033517 0.73412624 0.96206344
0.68174087 0.82903716 0.95312684 0.87183592 0.73172442 0.96199240
0.68289145 0.82672050 0.95273876 0.87333667 0.72931083 0.96191821
0.68404202 0.82438127 0.95234364 0.87483742 0.72688557 0.96184093
0.68519260 0.82201947 0.95194152 0.87633817 0.72444871 0.96176059
0.68634317 0.81963513 0.95153243 0.87783892 0.72200034 0.96167726
0.68749375 0.81722828 0.95111641 0.87933967 0.71954056 0.96159097
0.68864432 0.81479897 0.95069352 0.88084042 0.71706945 0.96150177
0.68979490 0.81234721 0.95026379 0.88234117 0.71458711 0.96140971
0.69094547 0.80987307 0.94982726 0.88384192 0.71209362 0.96131484
0.69209605 0.80737658 0.94938398 0.88534267 0.70958909 0.96121719
0.69324662 0.80485779 0.94893400 0.88684342 0.70707362 0.96111682
0.69439720 0.80231677 0.94847735 0.88834417 0.70454729 0.96101377
0.69554777 0.79975357 0.94801409 0.88984492 0.70201021 0.96090808
0.69669835 0.79716825 0.94754425 0.89134567 0.69946249 0.96079980
0.69784892 0.79456088 0.94706789 0.89284642 0.69690422 0.96068897
